customer_id,signup_date,channel,tier,signup_month
29840,2024-02-21,Email,Bronze,2024-02
29841,2023-06-02,Paid Social,Bronze,2023-06
29842,2023-12-27,Organic,Bronze,2023-12
29843,2024-07-29,Paid Search,Silver,2024-07
29844,2023-04-06,Paid Search,Gold,2023-04
29845,2023-08-14,Organic,Bronze,2023-08
29846,2024-02-08,Organic,Bronze,2024-02
29847,2023-05-19,Email,Bronze,2023-05
29848,2023-05-26,Email,Bronze,2023-05
29849,2024-06-26,Organic,Bronze,2024-06
29850,2023-04-19,Email,Bronze,2023-04
29851,2023-06-21,Paid Search,Silver,2023-06
29852,2024-01-14,Paid Social,Silver,2024-01
29853,2023-01-26,Organic,Bronze,2023-01
29854,2023-11-25,Email,Bronze,2023-11
29855,2024-04-24,Organic,Bronze,2024-04
29856,2024-03-18,Paid Search,Bronze,2024-03
29857,2024-03-16,Organic,Silver,2024-03
29858,2023-04-18,Paid Social,Silver,2023-04
29859,2024-04-29,Organic,Gold,2024-04
29860,2023-10-11,Organic,Bronze,2023-10
29861,2023-12-23,Paid Social,Silver,2023-12
29862,2023-10-03,Paid Social,Silver,2023-10
29863,2024-02-06,Organic,Silver,2024-02
29864,2023-01-26,Paid Social,Bronze,2023-01
29865,2024-01-18,Paid Social,Silver,2024-01
29866,2024-06-29,Paid Search,Bronze,2024-06
29867,2023-02-02,Paid Search,Bronze,2023-02
29868,2023-06-12,Paid Search,Gold,2023-06
29869,2023-11-10,Email,Bronze,2023-11
29870,2023-04-08,Paid Search,Bronze,2023-04
29871,2023-12-24,Email,Bronze,2023-12
29872,2023-03-17,Organic,Bronze,2023-03
29873,2024-03-05,Referral,Bronze,2024-03
29874,2023-12-04,Email,Bronze,2023-12
29875,2023-06-22,Paid Search,Silver,2023-06
29876,2023-07-24,Paid Social,Silver,2023-07
29877,2023-11-20,Paid Search,Gold,2023-11
29878,2024-01-15,Organic,Bronze,2024-01
29879,2023-09-04,Email,Bronze,2023-09
29880,2023-07-10,Paid Search,Gold,2023-07
29881,2023-12-15,Paid Search,Bronze,2023-12
29882,2024-03-19,Email,Bronze,2024-03
29883,2023-09-30,Organic,Bronze,2023-09
29884,2023-05-21,Organic,Bronze,2023-05
29885,2023-06-22,Organic,Bronze,2023-06
29886,2024-01-03,Paid Social,Gold,2024-01
29887,2023-06-27,Email,Silver,2023-06
29888,2023-09-29,Organic,Bronze,2023-09
29889,2024-01-28,Email,Bronze,2024-01
29890,2023-06-18,Referral,Silver,2023-06
29891,2023-07-08,Paid Social,Bronze,2023-07
29892,2023-04-11,Paid Social,Gold,2023-04
29893,2024-06-14,Referral,Bronze,2024-06
29894,2023-01-30,Paid Search,Bronze,2023-01
29895,2024-06-06,Organic,Silver,2024-06
29896,2023-12-24,Paid Social,Bronze,2023-12
29897,2023-12-20,Organic,Silver,2023-12
29898,2023-07-10,Email,Bronze,2023-07
29899,2023-09-14,Organic,Bronze,2023-09
29900,2024-07-23,Referral,Silver,2024-07
29901,2024-03-13,Paid Social,Bronze,2024-03
29902,2024-01-24,Paid Social,Silver,2024-01
29903,2023-06-04,Email,Bronze,2023-06
29904,2023-09-08,Organic,Bronze,2023-09
29905,2024-02-18,Email,Bronze,2024-02
29906,2024-01-21,Paid Social,Silver,2024-01
29907,2023-06-28,Organic,Bronze,2023-06
29908,2024-01-05,Email,Bronze,2024-01
29909,2023-09-27,Referral,Silver,2023-09
29910,2023-11-01,Paid Search,Silver,2023-11
29911,2023-02-19,Email,Silver,2023-02
29912,2023-05-13,Paid Search,Bronze,2023-05
29913,2023-04-29,Paid Social,Gold,2023-04
29914,2023-09-08,Paid Search,Bronze,2023-09
29915,2023-02-25,Paid Social,Bronze,2023-02
29916,2024-05-29,Email,Bronze,2024-05
29917,2024-01-19,Paid Social,Gold,2024-01
29918,2023-12-23,Paid Search,Bronze,2023-12
29919,2024-02-04,Paid Search,Bronze,2024-02
29920,2023-11-22,Paid Social,Bronze,2023-11
29921,2023-04-11,Email,Bronze,2023-04
29922,2023-12-03,Organic,Bronze,2023-12
29923,2024-01-01,Organic,Silver,2024-01
29924,2024-02-06,Paid Search,Bronze,2024-02
29925,2024-01-22,Email,Bronze,2024-01
29926,2024-01-28,Organic,Bronze,2024-01
29927,2023-03-31,Paid Search,Silver,2023-03
29928,2023-06-17,Paid Search,Gold,2023-06
29929,2023-07-14,Organic,Bronze,2023-07
29930,2023-11-27,Organic,Bronze,2023-11
29931,2023-07-13,Paid Social,Bronze,2023-07
29932,2023-05-13,Paid Search,Bronze,2023-05
29933,2024-04-09,Organic,Silver,2024-04
29934,2023-12-27,Organic,Silver,2023-12
29935,2023-10-28,Email,Silver,2023-10
29936,2024-04-17,Email,Silver,2024-04
29937,2023-07-11,Organic,Silver,2023-07
29938,2024-01-29,Paid Social,Bronze,2024-01
29939,2024-02-08,Organic,Silver,2024-02
29940,2023-12-22,Referral,Bronze,2023-12
29941,2023-06-20,Email,Gold,2023-06
29942,2023-12-10,Organic,Silver,2023-12
29943,2023-12-21,Paid Search,Bronze,2023-12
29944,2023-07-24,Paid Search,Bronze,2023-07
29945,2023-10-09,Email,Bronze,2023-10
29946,2024-05-12,Paid Search,Bronze,2024-05
29947,2023-06-14,Paid Social,Bronze,2023-06
29948,2023-03-23,Organic,Silver,2023-03
29949,2024-03-25,Paid Social,Bronze,2024-03
29950,2023-04-06,Paid Search,Bronze,2023-04
29951,2023-05-28,Paid Social,Bronze,2023-05
29952,2024-08-17,Paid Social,Silver,2024-08
29953,2023-12-20,Email,Bronze,2023-12
29954,2024-01-09,Email,Gold,2024-01
29955,2023-07-06,Referral,Bronze,2023-07
29956,2023-09-09,Paid Search,Bronze,2023-09
29957,2023-05-30,Email,Silver,2023-05
29958,2024-01-12,Organic,Silver,2024-01
29959,2024-06-26,Referral,Gold,2024-06
29960,2023-06-10,Paid Social,Silver,2023-06
29961,2024-02-09,Paid Social,Bronze,2024-02
29962,2023-11-13,Paid Search,Bronze,2023-11
29963,2024-07-01,Referral,Silver,2024-07
29964,2023-12-26,Organic,Gold,2023-12
29965,2023-08-11,Referral,Gold,2023-08
29966,2023-11-21,Paid Search,Bronze,2023-11
29967,2023-07-21,Paid Search,Bronze,2023-07
29968,2023-10-14,Email,Silver,2023-10
29969,2024-08-08,Paid Search,Silver,2024-08
29970,2023-07-01,Organic,Silver,2023-07
29971,2024-01-28,Organic,Gold,2024-01
29972,2023-09-22,Organic,Bronze,2023-09
29973,2023-07-29,Organic,Bronze,2023-07
29974,2024-04-04,Paid Search,Bronze,2024-04
29975,2023-09-30,Organic,Bronze,2023-09
29976,2023-06-21,Paid Social,Bronze,2023-06
29977,2023-09-27,Paid Social,Silver,2023-09
29978,2023-08-15,Organic,Bronze,2023-08
29979,2024-02-23,Paid Social,Gold,2024-02
29980,2024-05-24,Organic,Bronze,2024-05
29981,2023-07-11,Email,Bronze,2023-07
29982,2023-07-08,Paid Social,Bronze,2023-07
29983,2023-04-17,Paid Social,Silver,2023-04
29984,2023-12-23,Paid Search,Bronze,2023-12
29985,2023-08-28,Organic,Silver,2023-08
29986,2023-09-28,Paid Search,Silver,2023-09
29987,2024-03-30,Paid Social,Bronze,2024-03
29988,2024-05-10,Email,Bronze,2024-05
29989,2024-02-14,Paid Social,Bronze,2024-02
29990,2023-03-09,Organic,Bronze,2023-03
29991,2024-01-02,Email,Silver,2024-01
29992,2023-12-14,Email,Bronze,2023-12
29993,2023-05-19,Organic,Bronze,2023-05
29994,2023-03-30,Paid Social,Bronze,2023-03
29995,2023-08-18,Paid Search,Bronze,2023-08
29996,2023-10-12,Organic,Bronze,2023-10
29997,2023-09-17,Paid Social,Silver,2023-09
29998,2023-08-04,Organic,Bronze,2023-08
29999,2024-02-22,Paid Social,Silver,2024-02
30000,2024-03-25,Organic,Bronze,2024-03
30001,2023-05-07,Paid Search,Bronze,2023-05
30002,2023-08-30,Organic,Silver,2023-08
30003,2024-10-03,Paid Social,Gold,2024-10
30004,2024-06-23,Organic,Bronze,2024-06
30005,2023-09-14,Paid Social,Bronze,2023-09
30006,2024-02-05,Paid Search,Bronze,2024-02
30007,2024-02-17,Email,Bronze,2024-02
30008,2023-07-18,Paid Search,Bronze,2023-07
30009,2023-06-27,Paid Search,Silver,2023-06
30010,2023-12-11,Paid Social,Bronze,2023-12
30011,2024-02-02,Paid Social,Bronze,2024-02
30012,2023-09-30,Paid Search,Bronze,2023-09
30013,2023-10-30,Paid Search,Bronze,2023-10
30014,2023-09-03,Paid Search,Silver,2023-09
30015,2023-05-21,Organic,Silver,2023-05
30016,2023-09-06,Organic,Bronze,2023-09
30017,2023-02-22,Paid Social,Bronze,2023-02
30018,2024-06-28,Paid Social,Silver,2024-06
30019,2023-06-13,Paid Social,Bronze,2023-06
30020,2023-05-30,Paid Search,Bronze,2023-05
30021,2024-01-31,Paid Social,Silver,2024-01
30022,2023-09-27,Organic,Bronze,2023-09
30023,2023-07-21,Paid Social,Silver,2023-07
30024,2023-02-08,Paid Search,Silver,2023-02
30025,2023-06-10,Paid Social,Bronze,2023-06
30026,2023-06-13,Organic,Silver,2023-06
30027,2023-05-21,Organic,Bronze,2023-05
30028,2024-01-13,Paid Search,Silver,2024-01
30029,2024-03-05,Paid Search,Bronze,2024-03
30030,2024-06-02,Referral,Bronze,2024-06
30031,2023-11-25,Email,Bronze,2023-11
30032,2023-07-21,Paid Social,Silver,2023-07
30033,2023-03-08,Paid Social,Bronze,2023-03
30034,2023-08-06,Organic,Gold,2023-08
30035,2023-10-13,Paid Social,Bronze,2023-10
30036,2023-12-29,Referral,Silver,2023-12
30037,2023-08-13,Organic,Bronze,2023-08
30038,2024-04-19,Email,Bronze,2024-04
30039,2023-09-17,Organic,Bronze,2023-09
30040,2023-03-01,Organic,Gold,2023-03
30041,2023-04-12,Paid Social,Bronze,2023-04
30042,2024-03-20,Organic,Silver,2024-03
30043,2023-12-13,Email,Bronze,2023-12
30044,2023-07-22,Organic,Gold,2023-07
30045,2023-10-08,Paid Social,Silver,2023-10
30046,2024-02-16,Email,Silver,2024-02
30047,2023-12-28,Organic,Bronze,2023-12
30048,2023-06-20,Organic,Silver,2023-06
30049,2024-01-14,Paid Search,Bronze,2024-01
30050,2024-01-22,Email,Bronze,2024-01
30051,2024-02-22,Referral,Bronze,2024-02
30052,2023-11-04,Organic,Silver,2023-11
30053,2023-12-16,Email,Silver,2023-12
30054,2024-01-28,Referral,Gold,2024-01
30055,2024-01-10,Paid Social,Silver,2024-01
30056,2023-12-04,Email,Bronze,2023-12
30057,2023-12-18,Email,Bronze,2023-12
30058,2023-10-14,Email,Silver,2023-10
30059,2023-09-29,Referral,Bronze,2023-09
30060,2023-09-30,Organic,Gold,2023-09
30061,2023-11-24,Paid Social,Gold,2023-11
30062,2023-10-10,Paid Search,Bronze,2023-10
30063,2024-09-03,Paid Search,Silver,2024-09
30064,2024-01-30,Paid Search,Bronze,2024-01
30065,2023-11-15,Organic,Gold,2023-11
30066,2023-04-01,Organic,Silver,2023-04
30067,2023-10-04,Referral,Silver,2023-10
30068,2024-06-29,Organic,Bronze,2024-06
30069,2023-11-19,Referral,Silver,2023-11
30070,2023-07-05,Paid Social,Bronze,2023-07
30071,2023-12-01,Referral,Bronze,2023-12
30072,2023-09-06,Email,Bronze,2023-09
30073,2023-05-14,Email,Bronze,2023-05
30074,2023-09-27,Organic,Gold,2023-09
30075,2024-02-26,Email,Gold,2024-02
30076,2024-08-09,Referral,Bronze,2024-08
30077,2023-03-06,Organic,Bronze,2023-03
30078,2023-05-03,Paid Search,Bronze,2023-05
30079,2024-05-21,Organic,Bronze,2024-05
30080,2023-01-06,Organic,Silver,2023-01
30081,2023-03-01,Paid Social,Bronze,2023-03
30082,2023-07-28,Paid Social,Gold,2023-07
30083,2023-10-30,Paid Search,Silver,2023-10
30084,2024-02-08,Email,Bronze,2024-02
30085,2023-06-29,Paid Search,Bronze,2023-06
30086,2024-01-29,Email,Bronze,2024-01
30087,2023-06-26,Paid Search,Bronze,2023-06
30088,2023-07-16,Organic,Bronze,2023-07
30089,2023-09-30,Paid Search,Bronze,2023-09
30090,2023-10-08,Paid Social,Bronze,2023-10
30091,2023-09-17,Paid Social,Bronze,2023-09
30092,2024-07-13,Paid Social,Bronze,2024-07
30093,2023-11-23,Paid Social,Bronze,2023-11
30094,2023-04-09,Paid Social,Bronze,2023-04
30095,2023-09-13,Paid Search,Bronze,2023-09
30096,2024-07-04,Paid Social,Bronze,2024-07
30097,2024-06-15,Organic,Bronze,2024-06
30098,2024-07-08,Referral,Bronze,2024-07
30099,2023-03-04,Paid Search,Silver,2023-03
30100,2023-05-19,Organic,Silver,2023-05
30101,2023-09-22,Paid Search,Bronze,2023-09
30102,2023-08-19,Paid Social,Bronze,2023-08
30103,2023-08-28,Email,Bronze,2023-08
30104,2023-09-05,Paid Social,Silver,2023-09
30105,2023-07-01,Organic,Bronze,2023-07
30106,2023-12-27,Organic,Bronze,2023-12
30107,2023-02-12,Organic,Bronze,2023-02
30108,2024-05-13,Paid Search,Gold,2024-05
30109,2024-05-25,Paid Social,Silver,2024-05
30110,2023-11-11,Referral,Bronze,2023-11
30111,2024-07-07,Paid Search,Bronze,2024-07
30112,2024-06-01,Organic,Silver,2024-06
30113,2024-05-13,Organic,Bronze,2024-05
30114,2024-03-27,Referral,Silver,2024-03
30115,2024-09-14,Paid Social,Silver,2024-09
30116,2023-04-25,Paid Search,Bronze,2023-04
30117,2023-11-02,Paid Social,Bronze,2023-11
30118,2023-02-05,Organic,Bronze,2023-02
30119,2023-03-29,Paid Social,Silver,2023-03
30120,2024-03-28,Email,Bronze,2024-03
30121,2023-12-18,Paid Social,Bronze,2023-12
30122,2024-01-10,Referral,Bronze,2024-01
30123,2024-02-29,Paid Search,Silver,2024-02
30124,2024-06-30,Organic,Bronze,2024-06
30125,2024-03-22,Paid Search,Bronze,2024-03
30126,2024-09-10,Referral,Bronze,2024-09
30127,2024-05-21,Organic,Bronze,2024-05
30128,2023-10-24,Paid Search,Bronze,2023-10
30129,2023-11-30,Organic,Bronze,2023-11
30130,2024-07-02,Paid Search,Gold,2024-07
30131,2023-09-15,Paid Social,Bronze,2023-09
30132,2023-04-26,Paid Search,Bronze,2023-04
30133,2023-04-15,Email,Bronze,2023-04
30134,2023-12-24,Email,Bronze,2023-12
30135,2024-01-31,Paid Social,Bronze,2024-01
30136,2023-07-23,Organic,Gold,2023-07
30137,2024-01-26,Referral,Bronze,2024-01
30138,2023-05-27,Paid Social,Silver,2023-05
30139,2023-06-18,Paid Social,Silver,2023-06
30140,2023-05-19,Paid Social,Bronze,2023-05
30141,2023-09-16,Referral,Bronze,2023-09
30142,2023-07-05,Organic,Bronze,2023-07
30143,2023-06-05,Paid Search,Bronze,2023-06
30144,2023-10-28,Organic,Bronze,2023-10
30145,2023-03-12,Paid Social,Bronze,2023-03
30146,2023-02-26,Paid Search,Silver,2023-02
30147,2023-09-27,Paid Search,Bronze,2023-09
30148,2024-01-02,Email,Bronze,2024-01
30149,2023-12-29,Organic,Silver,2023-12
30150,2023-07-16,Email,Bronze,2023-07
30151,2024-01-06,Paid Search,Bronze,2024-01
30152,2024-05-01,Referral,Silver,2024-05
30153,2023-11-15,Referral,Silver,2023-11
30154,2023-07-24,Organic,Bronze,2023-07
30155,2024-08-05,Paid Social,Bronze,2024-08
30156,2023-07-29,Organic,Silver,2023-07
30157,2023-10-27,Paid Social,Silver,2023-10
30158,2023-12-16,Paid Search,Silver,2023-12
30159,2023-06-06,Email,Bronze,2023-06
30160,2024-01-24,Organic,Silver,2024-01
30161,2024-01-31,Organic,Bronze,2024-01
30162,2023-11-26,Paid Search,Silver,2023-11
30163,2023-10-06,Organic,Gold,2023-10
30164,2023-04-20,Paid Search,Silver,2023-04
30165,2023-12-21,Email,Bronze,2023-12
30166,2023-07-29,Paid Social,Bronze,2023-07
30167,2023-06-06,Paid Search,Bronze,2023-06
30168,2024-04-25,Paid Search,Bronze,2024-04
30169,2024-07-11,Email,Silver,2024-07
30170,2023-08-24,Paid Search,Bronze,2023-08
30171,2023-02-07,Email,Gold,2023-02
30172,2023-10-01,Paid Social,Bronze,2023-10
30173,2023-04-28,Paid Search,Bronze,2023-04
30174,2024-02-14,Organic,Gold,2024-02
30175,2024-02-14,Paid Search,Bronze,2024-02
30176,2024-06-13,Paid Social,Bronze,2024-06
30177,2023-06-10,Paid Search,Bronze,2023-06
30178,2023-09-05,Organic,Bronze,2023-09
30179,2023-12-06,Paid Social,Bronze,2023-12
30180,2024-04-15,Paid Search,Silver,2024-04
30181,2023-09-25,Email,Bronze,2023-09
30182,2024-05-24,Paid Search,Bronze,2024-05
30183,2024-06-08,Paid Social,Bronze,2024-06
30184,2024-05-29,Paid Social,Bronze,2024-05
30185,2024-06-14,Email,Silver,2024-06
30186,2024-02-07,Organic,Bronze,2024-02
30187,2023-11-21,Organic,Bronze,2023-11
30188,2023-11-07,Organic,Bronze,2023-11
30189,2023-11-24,Paid Social,Bronze,2023-11
30190,2023-05-04,Referral,Silver,2023-05
30191,2023-04-28,Paid Social,Bronze,2023-04
30192,2023-04-17,Referral,Bronze,2023-04
30193,2024-04-25,Organic,Silver,2024-04
30194,2024-04-25,Organic,Silver,2024-04
30195,2024-01-31,Organic,Bronze,2024-01
30196,2023-04-07,Referral,Bronze,2023-04
30197,2023-11-29,Organic,Bronze,2023-11
30198,2024-04-02,Paid Search,Silver,2024-04
30199,2023-08-19,Paid Social,Gold,2023-08
30200,2023-05-21,Organic,Bronze,2023-05
30201,2024-04-17,Organic,Bronze,2024-04
30202,2024-05-15,Paid Search,Bronze,2024-05
30203,2023-12-07,Referral,Silver,2023-12
30204,2024-04-18,Organic,Silver,2024-04
30205,2023-09-02,Paid Social,Bronze,2023-09
30206,2023-04-12,Paid Social,Silver,2023-04
30207,2023-07-09,Organic,Bronze,2023-07
30208,2023-07-18,Email,Bronze,2023-07
30209,2023-05-02,Paid Social,Silver,2023-05
30210,2023-05-31,Organic,Bronze,2023-05
30211,2024-01-05,Organic,Bronze,2024-01
30212,2023-11-14,Paid Social,Bronze,2023-11
30213,2023-09-16,Organic,Gold,2023-09
30214,2023-06-20,Email,Silver,2023-06
30215,2024-07-05,Referral,Bronze,2024-07
30216,2024-01-24,Organic,Bronze,2024-01
30217,2023-11-28,Email,Bronze,2023-11
30218,2023-08-24,Email,Bronze,2023-08
30219,2023-09-07,Organic,Bronze,2023-09
30220,2024-08-18,Paid Social,Bronze,2024-08
30221,2023-10-30,Referral,Silver,2023-10
30222,2023-08-30,Paid Search,Gold,2023-08
30223,2023-03-30,Organic,Bronze,2023-03
30224,2023-05-13,Organic,Bronze,2023-05
30225,2024-02-07,Organic,Bronze,2024-02
30226,2023-10-25,Paid Social,Silver,2023-10
30227,2023-10-30,Paid Search,Bronze,2023-10
30228,2023-04-02,Organic,Bronze,2023-04
30229,2023-06-16,Referral,Silver,2023-06
30230,2024-06-18,Paid Social,Bronze,2024-06
30231,2024-01-20,Paid Social,Bronze,2024-01
30232,2024-03-17,Email,Bronze,2024-03
30233,2023-10-02,Paid Social,Bronze,2023-10
30234,2024-01-13,Paid Social,Gold,2024-01
30235,2023-07-25,Email,Bronze,2023-07
30236,2024-04-19,Paid Social,Silver,2024-04
30237,2023-08-01,Email,Silver,2023-08
30238,2023-05-12,Email,Bronze,2023-05
30239,2023-04-25,Organic,Gold,2023-04
30240,2023-11-22,Paid Social,Bronze,2023-11
30241,2024-02-15,Organic,Bronze,2024-02
30242,2024-06-25,Organic,Bronze,2024-06
30243,2024-05-21,Email,Silver,2024-05
30244,2023-08-08,Paid Search,Silver,2023-08
30245,2024-08-17,Organic,Bronze,2024-08
30246,2023-05-29,Email,Bronze,2023-05
30247,2024-04-13,Paid Search,Silver,2024-04
30248,2023-10-06,Paid Social,Bronze,2023-10
30249,2023-09-05,Organic,Gold,2023-09
30250,2024-03-28,Referral,Bronze,2024-03
30251,2023-02-21,Email,Bronze,2023-02
30252,2023-06-18,Email,Silver,2023-06
30253,2024-06-06,Organic,Gold,2024-06
30254,2024-05-07,Paid Social,Bronze,2024-05
30255,2023-08-28,Organic,Silver,2023-08
30256,2023-02-15,Referral,Bronze,2023-02
30257,2023-05-21,Organic,Bronze,2023-05
30258,2023-10-28,Organic,Bronze,2023-10
30259,2024-05-12,Organic,Silver,2024-05
30260,2023-12-15,Paid Search,Bronze,2023-12
30261,2023-08-13,Email,Bronze,2023-08
30262,2024-03-19,Paid Social,Silver,2024-03
30263,2024-02-17,Paid Search,Bronze,2024-02
30264,2023-06-27,Paid Search,Silver,2023-06
30265,2024-05-23,Referral,Silver,2024-05
30266,2023-11-03,Referral,Bronze,2023-11
30267,2024-03-19,Organic,Silver,2024-03
30268,2024-03-16,Organic,Bronze,2024-03
30269,2024-03-01,Organic,Silver,2024-03
30270,2024-02-12,Paid Search,Bronze,2024-02
30271,2024-04-01,Organic,Bronze,2024-04
30272,2023-12-10,Organic,Silver,2023-12
30273,2024-03-15,Email,Bronze,2024-03
30274,2024-08-04,Organic,Silver,2024-08
30275,2023-06-27,Paid Social,Silver,2023-06
30276,2023-06-17,Referral,Gold,2023-06
30277,2024-04-06,Organic,Bronze,2024-04
30278,2024-03-21,Email,Bronze,2024-03
30279,2023-10-16,Email,Bronze,2023-10
30280,2023-12-10,Organic,Silver,2023-12
30281,2024-06-24,Email,Silver,2024-06
30282,2023-04-28,Paid Search,Silver,2023-04
30283,2023-09-26,Paid Social,Silver,2023-09
30284,2023-12-07,Email,Bronze,2023-12
30285,2023-10-24,Organic,Bronze,2023-10
30286,2023-10-01,Paid Social,Gold,2023-10
30287,2023-10-03,Email,Bronze,2023-10
30288,2023-10-14,Paid Search,Bronze,2023-10
30289,2024-05-01,Email,Silver,2024-05
30290,2023-10-07,Paid Search,Silver,2023-10
30291,2023-07-25,Email,Silver,2023-07
30292,2024-01-01,Organic,Gold,2024-01
30293,2023-06-01,Paid Search,Silver,2023-06
30294,2023-08-06,Organic,Silver,2023-08
30295,2023-07-14,Paid Social,Gold,2023-07
30296,2023-05-08,Paid Social,Silver,2023-05
30297,2023-09-07,Email,Bronze,2023-09
30298,2024-01-09,Referral,Silver,2024-01
30299,2023-04-27,Organic,Silver,2023-04
30300,2024-02-18,Paid Social,Silver,2024-02
30301,2023-09-25,Email,Silver,2023-09
30302,2023-09-24,Paid Social,Bronze,2023-09
30303,2023-07-09,Paid Social,Bronze,2023-07
30304,2023-09-11,Paid Social,Bronze,2023-09
30305,2024-07-17,Email,Gold,2024-07
30306,2024-02-09,Paid Social,Bronze,2024-02
30307,2023-05-26,Paid Social,Bronze,2023-05
30308,2023-09-29,Referral,Bronze,2023-09
30309,2024-04-27,Paid Search,Gold,2024-04
30310,2024-03-02,Paid Social,Bronze,2024-03
30311,2024-07-13,Referral,Bronze,2024-07
30312,2023-12-23,Paid Search,Silver,2023-12
30313,2024-06-28,Organic,Silver,2024-06
30314,2024-01-27,Organic,Bronze,2024-01
30315,2023-06-21,Paid Social,Silver,2023-06
30316,2023-06-16,Email,Bronze,2023-06
30317,2023-04-15,Organic,Bronze,2023-04
30318,2023-03-11,Organic,Bronze,2023-03
30319,2024-02-22,Paid Social,Bronze,2024-02
30320,2023-06-13,Paid Social,Bronze,2023-06
30321,2024-03-25,Paid Social,Bronze,2024-03
30322,2023-11-11,Email,Bronze,2023-11
30323,2023-11-03,Email,Bronze,2023-11
30324,2023-04-07,Paid Search,Bronze,2023-04
30325,2023-06-02,Paid Social,Silver,2023-06
30326,2023-04-20,Organic,Bronze,2023-04
30327,2023-06-15,Organic,Bronze,2023-06
30328,2023-08-10,Email,Bronze,2023-08
30329,2023-07-26,Paid Search,Bronze,2023-07
30330,2023-10-27,Paid Social,Bronze,2023-10
30331,2023-09-25,Organic,Bronze,2023-09
30332,2023-06-12,Email,Bronze,2023-06
30333,2023-08-19,Organic,Bronze,2023-08
30334,2024-04-02,Paid Social,Bronze,2024-04
30335,2024-02-07,Email,Bronze,2024-02
30336,2023-08-04,Paid Social,Gold,2023-08
30337,2024-02-07,Referral,Bronze,2024-02
30338,2023-03-13,Paid Search,Bronze,2023-03
30339,2023-03-04,Paid Social,Bronze,2023-03
30340,2023-12-27,Referral,Silver,2023-12
30341,2023-06-18,Organic,Silver,2023-06
30342,2023-12-23,Organic,Bronze,2023-12
30343,2024-04-23,Paid Search,Bronze,2024-04
30344,2023-08-11,Organic,Silver,2023-08
30345,2023-12-01,Email,Bronze,2023-12
30346,2023-12-10,Email,Silver,2023-12
30347,2023-07-24,Referral,Bronze,2023-07
30348,2024-03-08,Paid Social,Bronze,2024-03
30349,2023-09-19,Paid Social,Silver,2023-09
30350,2023-03-01,Organic,Silver,2023-03
30351,2024-01-15,Email,Bronze,2024-01
30352,2023-10-11,Email,Bronze,2023-10
30353,2023-07-15,Paid Social,Bronze,2023-07
30354,2023-03-03,Email,Silver,2023-03
